RMS,MAV,SSI,IEMG,VAR,WL,WAMP
0.009314308272213911,0.006939750067309727,0.013013450788474878,1.040962510096459,8.625603133905244e-05,0.362321257537939,74
0.005541936942396668,0.004353098386848121,0.004606959761025141,0.6529647580272181,3.029832310950973e-05,0.2418080031412899,75
0.002730412907343891,0.00234333746423205,0.001118273196688518,0.3515006196348075,7.280632116543675e-06,0.11007593400615359,82
0.0035326563739007406,0.0025614862399864205,0.0018719491584092292,0.3842229359979631,1.1695550174830697e-05,0.12580793245780242,77
0.0046696842821795015,0.003526679165165527,0.0032708926942851433,0.5290018747748291,2.1368193388137446e-05,0.1582187923689548,75
0.0031945591810360148,0.0023745152640484188,0.0015307812541712242,0.3561772896072628,9.798671537941062e-06,0.12789975610865892,75
0.004026521143457431,0.0031333065011496406,0.002431930877806461,0.46999597517244607,1.5641085331172963e-05,0.1425295992909143,65
0.0034397238142648743,0.0026432049922115006,0.0017747549877631342,0.39648074883172507,1.148265593882651e-05,0.13338828326607838,70
0.004954014740425011,0.003714834650814165,0.0036813393072522437,0.5572251976221247,2.4058831682134778e-05,0.1896841135041287,66
0.0046118679787136505,0.0035813231391663607,0.0031903989379626495,0.5371984708749541,2.103301593945104e-05,0.20104393384821462,81
0.0052489364597782025,0.004098853681550313,0.004132700093818339,0.614828052232547,2.7453720280340745e-05,0.20336591019545064,75
0.006535394826848396,0.005248617599201406,0.006406707831419518,0.7872926398802109,4.2615650898220553e-05,0.23995469996025243,65
0.005931629446033025,0.0046702307048815525,0.005277634182756907,0.7005346057322329,3.4949928666829594e-05,0.2031492569114754,75
0.005520910127881058,0.004276455001718361,0.004572067296020946,0.6414682502577541,3.0436807273646047e-05,0.18077100387428618,70
0.006208601245696016,0.004430806600059479,0.005782009414208717,0.6646209900089219,3.835722645436529e-05,0.22113719519505318,67
0.006100901107317834,0.004474204569733514,0.0055831491481907955,0.6711306854600271,3.702359232634479e-05,0.21263191732073367,76
0.0027217200761253313,0.002237689762703424,0.001111164025917552,0.3356534644055136,6.992145319869079e-06,0.1285262597481862,76
0.0029439162041444886,0.002434003479460026,0.0012999963925536743,0.3651005219190039,8.572393101617449e-06,0.1338728382405474,75
0.003996176128102814,0.003389878024702738,0.002395413547022819,0.5084817037054107,1.5853093113277887e-05,0.1562304471817424,77
0.004560725079314611,0.003733419065484786,0.0031200319873633895,0.5600128598227179,2.0658694913321037e-05,0.16232024839282522,87
0.00742465852405343,0.005570351925582807,0.008268833129819887,0.835552788837421,5.482667487966544e-05,0.2600109447873915,83
0.0071050327958570745,0.005211085287087149,0.0075722236545306895,0.7816627930630724,4.983141962764624e-05,0.2400545561186107,77
0.004505543178141224,0.003573583825884016,0.0030449878995142386,0.5360375738826024,2.0215207044026562e-05,0.1684701594203656,71
0.004493456196052917,0.0035829521519189396,0.003028672287876953,0.537442822787841,1.995188653235338e-05,0.20040624484448227,72
0.003959514096605229,0.003011750261062785,0.0023516627821823285,0.4517625391594178,1.549150716122487e-05,0.15102263809819755,70
0.005913877876136483,0.004826369668285741,0.005246092730078485,0.7239554502428611,3.482902827352327e-05,0.2359135352658534,72
0.004820805331584142,0.003943525823582696,0.0034860246067545137,0.5915288735374044,2.3112632809558618e-05,0.18954434789700042,77
0.005556440957924952,0.004287247812153958,0.004631105417835894,0.6430871718230937,3.0493787883531763e-05,0.1902494305975179,76
0.004009493347118455,0.003014499624657313,0.002411405535088073,0.452174943698597,1.5868493947614972e-05,0.1594093991569555,74
0.004757995886271092,0.0036240136949334486,0.0033957787280658952,0.5436020542400173,2.2165412395414488e-05,0.17918712818440263,74
0.005957162880355161,0.00444419718592402,0.00532316843746221,0.666629577888603,3.540714984308708e-05,0.22662079195260604,74
0.006057819205847067,0.004792033651441174,0.005504576029609438,0.718805047716176,3.6636435505153e-05,0.2398559939836726,77
0.005851269048018998,0.0046849507810431176,0.005135602420845773,0.7027426171564677,3.359169546293729e-05,0.2478160149571715,73
0.005139432722011538,0.003983730801702447,0.00396206530561244,0.597559620255367,2.5946475082112588e-05,0.23975644755860767,74
0.006138937081636886,0.004972980951965771,0.005652982273844461,0.7459471427948656,3.765111398380793e-05,0.22023046472389946,85
0.0056131298767976715,0.004236274642847293,0.004726084052069797,0.635441196427094,3.137817718986761e-05,0.1848207931400814,70
0.005628352599970382,0.004332014117080394,0.004751752948439004,0.6498021175620592,3.1206706387554514e-05,0.22895741189948401,81
0.00572359433087158,0.004512191665000904,0.004913929809657793,0.6768287497501356,3.273067972449316e-05,0.2131431959262225,77
0.005119404294790472,0.004220981298018019,0.003931245050027869,0.6331471947027028,2.588712250280987e-05,0.22040868913566097,79
0.005232234579218636,0.00398634012259074,0.0041064418037956825,0.597951018388611,2.6918302431415176e-05,0.18388388260563493,77
0.005287268302479718,0.004052858028609503,0.004193280915361013,0.6079287042914254,2.7932790232517372e-05,0.222244805331992,83
0.004416514124112632,0.0035643334360202315,0.0029258395512729556,0.5346500154030347,1.926740670800715e-05,0.2089179334006897,79
0.005050517598230176,0.003932922566986233,0.003826159201504906,0.589938385047935,2.5223548063206782e-05,0.2115709975582482,76
0.00520421176623103,0.004248794535976025,0.004062573016166625,0.6373191803964038,2.699208581101554e-05,0.2240876117647068,70
0.006606990298606533,0.004695477185663919,0.006547848120882127,0.7043215778495878,4.347923887917623e-05,0.2622275231739409,75
0.006957966168268649,0.005135547397476908,0.007261993979815667,0.7703321096215362,4.833312458207498e-05,0.2669087540769483,82
0.00547411912610484,0.004173709624992004,0.004494897031018023,0.6260564437488005,2.968631846442308e-05,0.21671922845550967,84
0.02073633658118714,0.012345120050925503,0.064499348221242,1.8517680076388254,0.00042963353422673925,0.7364289737026507,74
