RMS,MAV,SSI,IEMG,VAR,WL,WAMP
0.0021451757434370177,0.0015955921975532186,0.0006902668455345841,0.2393388296329828,4.373441962389747e-06,0.10251361111908827,85
0.002291975636258955,0.0018012018944217748,0.0007879728475806964,0.2701802841632662,4.943679126241971e-06,0.10985119796153338,76
0.0037811583453554527,0.0026927652679983776,0.0021445737648976776,0.4039147901997566,1.422120944373986e-05,0.1598536488913702,81
0.0038246663718881275,0.002738190124151606,0.002194210928437784,0.41072851862274085,1.4519775702187797e-05,0.13704314564639847,79
0.0035329892944005415,0.002879162157526123,0.0018723020031523258,0.4318743236289185,1.2250731419177132e-05,0.1262582401776452,77
0.004755420672995894,0.0031739520385998987,0.003392103866573508,0.4760928057899848,2.249838301068158e-05,0.1849737231640987,78
0.002991481652817397,0.002424138276490617,0.001342344371871466,0.3636207414735926,8.788829965369031e-06,0.1414493763708742,74
0.003382650697417407,0.0028077535115895017,0.0017163488611107703,0.42116302673842526,1.114289624268736e-05,0.15322663499383268,79
0.0036157049418960438,0.002800178543599885,0.001960998334027721,0.42002678153998274,1.2745216079950471e-05,0.15761278590167685,67
0.004195548422445749,0.0030483587216929855,0.002640393984763052,0.4572538082539478,1.733227605366271e-05,0.1628662296424859,66
0.002956911863622562,0.002335231237717856,0.0013114991653847777,0.3502846856576784,8.624515811444722e-06,0.12128957468057819,72
0.0033076809482286886,0.0025801367044423727,0.0016411129882912554,0.38702050566635593,1.0709192941778079e-05,0.1606550746890293,78
0.0029982730377119673,0.002193704726723403,0.0013484461813005823,0.32905570900851044,8.94232761734562e-06,0.13285198221700611,75
0.0030150208490177946,0.0023640303215389778,0.0013635526080017974,0.35460454823084664,8.886094434954725e-06,0.14253924250162953,77
0.00306174913386332,0.0025661193206332434,0.0014061461638069188,0.3849178980949865,9.176863432432463e-06,0.1415396733238565,76
0.0026660661517769846,0.0021353311886354504,0.001066186308847641,0.3202996782953176,6.928747387220507e-06,0.13234460524317748,79
0.002599729988630287,0.002127397908220281,0.0010137894020675448,0.31910968623304214,6.504682874051972e-06,0.1240931667555299,80
0.0023123962035522102,0.0018621849556318278,0.0008020764303304014,0.27932774334477417,5.014672210889466e-06,0.1216355282834761,80
0.0024624019620509874,0.0019061137352127534,0.0009095135134068828,0.285917060281913,5.715491617319024e-06,0.1135479299806495,79
0.002414610729097255,0.0017901461389975848,0.0008745517459607366,0.2685219208496377,5.663565495559349e-06,0.11427595570288988,80
0.0025126123383805705,0.0019041405927492832,0.0009469831144473419,0.28562108891239246,6.113527377246338e-06,0.11577556310913148,74
0.002330750702904089,0.0016954696363842034,0.0008148598258631857,0.2543204454576305,5.1407972426269635e-06,0.1018152364849743,72
0.0022796101461808513,0.001645008438036369,0.0007794933627856024,0.24675126570545536,4.952355482766914e-06,0.0961168109187166,71
0.0021085850180796247,0.0017141328430867145,0.0006669196167704775,0.2571199264630072,4.208428442459401e-06,0.1058456048702923,83
0.003138069532733634,0.0023360387489034075,0.001477122058840663,0.35040581233551116,9.713916480901705e-06,0.13169951286980622,81
0.0036747265077098066,0.002829208217171913,0.0020255422359697667,0.42438123257578697,1.3230185879312019e-05,0.1639826931225697,83
0.002848294396782841,0.0021793731928029412,0.001216917145611679,0.32690597892044115,7.773568939720583e-06,0.14095032637415064,79
0.0028483177276345645,0.0022058408574701484,0.0012169370816335994,0.3308761286205223,7.839011384811151e-06,0.14426905615216118,69
0.0027837745308820967,0.0021137307671995962,0.0011624100958181757,0.3170596150799394,7.587341664743471e-06,0.13728814552805957,81
0.0032274720489588035,0.0025564610901133013,0.0015624863740215506,0.38346916351699517,1.013241893028878e-05,0.16046158345744216,79
0.0026445353258511984,0.0021757225278160887,0.0010490350634512356,0.3263583791724133,6.784992657734085e-06,0.1352041153284172,75
0.0019590197597730732,0.0016113517151833288,0.0005756637628772025,0.24170275727749932,3.527888664046358e-06,0.0908053265541865,68
0.0020217552753909337,0.0016593998592016844,0.0006131241590356603,0.24890997888025265,3.856974211437058e-06,0.1103126253295351,79
0.0021401928526692347,0.001661699185925863,0.0006870638169924714,0.24925487788887946,4.446971557621702e-06,0.09428953972150696,74
0.002164528208789694,0.0017614674862780311,0.0007027773549969482,0.26422012294170466,4.400765596452272e-06,0.10272752634402321,74
0.0020326536810682805,0.00157534392025656,0.0006197521480740647,0.236301588038484,3.916118262431351e-06,0.1022934188843635,77
0.0021339999067652893,0.0016576882613711064,0.0006830933403111396,0.24865323920566595,4.360008598700113e-06,0.10559938348874687,78
0.002978064402190987,0.002370951323729331,0.001330330137539574,0.3556426985593997,8.47402245908137e-06,0.14424083407372595,82
0.0025076144183811973,0.001967980325881344,0.0009432195106909905,0.29519704888220155,5.957369604003645e-06,0.1009261485089443,80
0.0018150231454095232,0.0013915062926583713,0.0004941463527558419,0.2087259438987557,3.063938867923099e-06,0.07834223625018538,67
0.00192611307974145,0.001565128832732375,0.000556486739392664,0.23476932490985628,3.4093798173501675e-06,0.0830534688491295,68
